project_id,date,sha,commit_msg,N,M,too_small,D1_csi,D1_n_comm,D2_max_gini,D3_alg_conn,D3_norm_gap,D3_fiedler_bim,D4_cycle_rank_norm,n_components,giant_component_frac,isolated_frac,n_staging,n_intermediate,n_mart,n_unclassified,n_sql_files,n_dbt_projects,M_strict,M_recovered_by_permissive,nodes_touched_by_recovered,edges_dropped_as_commented_out,n_documented,n_tested,n_yaml_files,doc_rate,test_rate
slide-rule-tech__dbt-nexus,2025-05-21T13:33:49,e55099b1111bfa89cd4c6e85b7ab2f24965df02a,fix: allow empty states (#7),18,3,False,0.7857142857142857,1,0.8333333333333334,1.0,0.25000000000000006,0.12808101508549607,0.0,15,0.222222,0.777778,0,0,0,18,18,1,3,0,0,0,0,0,0,0.0,0.0
slide-rule-tech__dbt-nexus,2025-06-25T14:24:34,2f51278be7b7f9a03b73ed6c3d72bc6de158b45a,feat: derived state macro (#8),18,3,False,0.7857142857142857,1,0.8333333333333334,1.0,0.25000000000000006,0.1109232685514881,0.0,15,0.222222,0.777778,0,0,0,18,18,1,3,0,0,0,0,0,0,0.0,0.0
slide-rule-tech__dbt-nexus,2025-09-03T13:19:39,c918759bc35f3622c71ffaef78c65b67d6706eaf,chore: quick start for demo data [WORK-2091] (#13),47,22,False,0.7857142857142857,1,0.8936170212765957,0.9999999999999999,0.14285714285714285,0.5494809659125687,0.02127659574468085,26,0.148936,0.446809,5,0,0,42,47,1,22,0,0,0,29,5,4,0.617021,0.106383
slide-rule-tech__dbt-nexus,2025-10-09T15:35:17,1245851baf58c0135cc7abb1e5c34ba63d13da41,feat: switch to entities and relationships [WORK-2456] (#31),49,31,False,0.7142857142857143,3,0.7947845804988662,0.22571491936205818,0.031172298096453832,0.5777616543142041,0.08163265306122448,22,0.244898,0.367347,8,12,0,29,49,1,17,14,23,0,23,20,4,0.469388,0.408163
slide-rule-tech__dbt-nexus,2025-11-06T12:46:29,4389a9934b16e2bdfe230677293f7ae31f2687b9,feat: MCP for snowflake (#42),61,51,False,0.5,4,0.7605205340544194,0.15410717074896685,0.021335582270068047,0.6544010389358949,0.19672131147540983,22,0.213115,0.262295,9,12,0,40,61,1,37,14,23,0,23,20,4,0.377049,0.327869
slide-rule-tech__dbt-nexus,2025-12-09T13:54:03,e76f782f78c8fae5be46afe9286dc140121eea8a,fix: gmail and google calendar sources. update state logic,69,62,False,0.7142857142857143,4,0.7621483375959079,0.21252570704886456,0.025813954223867515,0.5427774800110667,0.18840579710144928,20,0.231884,0.15942,10,12,0,47,69,1,47,15,25,0,23,20,4,0.333333,0.289855
slide-rule-tech__dbt-nexus,2025-12-17T13:08:25,12dc9bf385d541ac12c83b8c758a12eba9ecbd57,fix: fix cross account threads [WORK-2307] (#52),79,81,False,0.7142857142857143,4,0.7473222979552093,0.2117017795585202,0.025053064587888037,0.45591368208159316,0.25316455696202533,18,0.291139,0.126582,10,15,0,54,79,1,63,18,28,0,25,22,4,0.316456,0.278481
slide-rule-tech__dbt-nexus,2026-02-03T09:28:46,376c041fce24356b29b326a0b618c58afc1be586,fix: segment (#56),79,81,False,0.7142857142857143,4,0.7473222979552093,0.2117017795585202,0.025053064587888037,0.45591372176232287,0.25316455696202533,18,0.291139,0.126582,10,15,0,54,79,1,63,18,28,0,25,22,4,0.316456,0.278481
slide-rule-tech__dbt-nexus,2026-03-10T09:27:07,92524180470898477794e1927e3a8c0e7ad26b65,feat: google ads enhanced conversions [WORK-2592] (#63),88,91,False,0.6428571428571429,4,0.76699604743083,0.2167952790173634,0.025526883199392867,0.4367785266207867,0.26136363636363635,20,0.261364,0.113636,10,37,9,32,88,1,74,17,27,0,30,23,4,0.340909,0.261364
slide-rule-tech__dbt-nexus,2026-04-01T13:39:34,9391acf07ca0f082af70e232ecb296f3ee9ea334,feat: autogenerating semantic layer in dbt-nexus [WORK-2542] (#66),106,104,False,0.6428571428571429,4,0.7542024013722127,0.2167952790173634,0.025526883199392867,0.4367785215101773,0.2358490566037736,27,0.216981,0.150943,16,42,9,39,106,1,83,21,34,1,33,26,5,0.311321,0.245283
slide-rule-tech__dbt-nexus,2026-04-21T12:43:44,0a98426274bb359c2a2d7509f4482d8de540ba9e,fix: metrics metatdata (#68),91,91,False,0.6428571428571429,4,0.7746774964166269,0.2167952790173634,0.025526883199392867,0.4367781499993681,0.25274725274725274,23,0.252747,0.142857,10,38,9,34,91,1,74,17,27,1,30,23,4,0.32967,0.252747
slide-rule-tech__dbt-nexus,2026-06-04T09:31:27,eb08171894d4711ca410e39cca391e518a34a359,feat(significance): bump gmail/calendar significance + fix calendar column name (#81),93,92,False,0.6428571428571429,4,0.7781036168132942,0.2167952790173634,0.025526883199392867,0.43677815924636754,0.24731182795698925,24,0.247312,0.150538,10,38,11,34,93,1,75,17,27,5,33,28,4,0.354839,0.301075
slide-rule-tech__dbt-nexus,2026-07-07T16:17:03,91b50f899939fb063c6f7afdc0ee7cf4d0235435,v0.13.0: incremental source layers + core event log (#97),100,98,False,0.5,4,0.7692828685258964,0.15086622413668657,0.017763689563242417,0.6146136255587547,0.23,25,0.25,0.14,12,39,11,38,100,1,80,18,29,5,33,28,6,0.33,0.28
slide-rule-tech__dbt-nexus,2026-07-28T12:43:54,d7beb83213a0fe810b88c51ab7285a468ba45cb0,fix(participants): group by the grain the participant id hashes (#98),100,98,False,0.5,4,0.7692828685258964,0.15086622413668657,0.017763689563242417,0.6146138358760644,0.23,25,0.25,0.14,12,39,11,38,100,1,80,18,29,5,33,28,6,0.33,0.28
