project_id,date,sha,commit_msg,N,M,too_small,D1_csi,D1_n_comm,D2_max_gini,D3_alg_conn,D3_norm_gap,D3_fiedler_bim,D4_cycle_rank_norm,n_components,giant_component_frac,isolated_frac,n_staging,n_intermediate,n_mart,n_unclassified,n_sql_files,n_dbt_projects,M_strict,M_recovered_by_permissive,nodes_touched_by_recovered,edges_dropped_as_commented_out,n_documented,n_tested,n_yaml_files,doc_rate,test_rate
ImpulsoGov__saude-mental-indicadores,2022-07-18T19:43:34,1a946ae85ba23410fff037ad001251b50f020b77,feat(referencias): :sparkles: Macros de uso geral + transformações referências ambulatoriais (#1),10,8,False,0.7142857142857143,4,0.6692307692307692,0.5857864376269053,0.12379124008768987,0.4144049951439624,0.1,3,0.8,0.2,0,0,0,10,10,1,8,0,0,0,10,0,13,1.0,0.0
ImpulsoGov__saude-mental-indicadores,2022-08-10T20:44:17,76ffecbaa002a57692a6ab45d8d9fc1c07d7146d,feat(caps)!: :sparkles: Adicionar indicadores de usuários ativos (#5),18,15,False,0.7142857142857143,4,0.6538461538461539,0.5857864376269047,0.12379124008768977,0.40018183871593915,0.16666666666666666,6,0.444444,0.222222,0,0,0,18,18,1,15,0,0,1,18,0,21,1.0,0.0
ImpulsoGov__saude-mental-indicadores,2022-09-14T18:05:08,48f59f21475c92618d532fd438e5679233f3be98,refactor: :recycle: Flexibiliza troca de colunas de códigos por nomes legíveis (#10),19,15,False,0.7142857142857143,4,0.6720647773279352,0.5857864376269047,0.12379124008768977,0.28197229981135497,0.15789473684210525,7,0.421053,0.263158,0,0,0,19,19,1,15,0,0,2,19,0,22,1.0,0.0
ImpulsoGov__saude-mental-indicadores,2022-10-24T20:28:33,0ef79b54a6381faf5a77bbf00f2e670e3c597191,Calcula subtotal e acrescenta datas legiveis (#17),23,15,False,0.7142857142857143,4,0.7290969899665551,0.5857864376269047,0.12379124008768977,0.2906546450184752,0.13043478260869565,11,0.347826,0.391304,0,0,0,23,23,1,15,0,0,3,23,0,27,1.0,0.0
ImpulsoGov__saude-mental-indicadores,2022-11-10T19:13:07,1bb5f09e07fd075a3fa821f6f06be3a5eec2a216,fix(caps): :bug: Desconsidera usuários que só fizeram acolh. inicial como ativos,23,15,False,0.7142857142857143,4,0.7290969899665551,0.5857864376269047,0.12379124008768977,0.27877825144063634,0.13043478260869565,11,0.347826,0.391304,0,0,0,23,23,1,15,0,0,3,23,0,27,1.0,0.0
ImpulsoGov__saude-mental-indicadores,2022-12-16T18:58:31,33e4ab20253c1d4481cd5a773858d369fbc25fc9,feat(internacoes): :sparkles: Adicionar modelos de internação (#18),42,28,False,0.8571428571428571,4,0.7838095238095238,0.07932948662066862,0.01247828862434581,0.5488960176114905,0.07142857142857142,17,0.595238,0.357143,0,0,0,42,42,1,28,0,0,6,41,0,47,0.97619,0.0
ImpulsoGov__saude-mental-indicadores,2023-01-04T17:25:34,95adc046ca1da508a5fd9fe3993747f212a041aa,feat: Adiciona macro para nomear ocupações e adiciona modelos de redução de danos (#21),47,28,False,0.8571428571428571,4,0.8068085106382978,0.07932948662066862,0.01247828862434581,0.5488969912526345,0.06382978723404255,22,0.531915,0.425532,0,0,0,47,47,1,28,0,0,6,46,0,52,0.978723,0.0
ImpulsoGov__saude-mental-indicadores,2023-02-16T11:11:04,e0cbb22f80743d6d7a63da0dd0ded98d6450b151,feat(adesao): :sparkles: Adicionar modelos de adesão em CAPS (#25),69,47,False,0.7142857142857143,3,0.8299365942028986,0.08165692991108103,0.008057384736622741,0.657285259580476,0.13043478260869565,31,0.463768,0.347826,0,0,0,69,69,1,47,0,0,13,69,0,74,1.0,0.0
ImpulsoGov__saude-mental-indicadores,2023-03-23T11:58:29,692502b015e404543aec2d51d61c0b7220859fd1,feat: :sparkles: Adiciona modelos verticais de encaminhamentos para telas resumo (#27),71,49,False,0.7142857142857143,3,0.8209560392658984,0.08165692991108103,0.008057384736622741,0.6572851736676215,0.1267605633802817,31,0.450704,0.338028,0,0,0,71,71,1,49,0,0,13,71,0,76,1.0,0.0
ImpulsoGov__saude-mental-indicadores,2023-04-19T07:04:25,206338160e783095023bb2ac0ece860bca2f78f4,fix: :bug: Remove agrupamento pela coluna usuario_idade,98,85,False,0.8571428571428571,5,0.8321042702795404,0.02872858073328791,0.0028153809479898873,0.785144947753377,0.15306122448979592,28,0.632653,0.214286,0,0,0,98,98,1,85,0,0,21,98,0,103,1.0,0.0
