project_id,date,sha,commit_msg,N,M,too_small,D1_csi,D1_n_comm,D2_max_gini,D3_alg_conn,D3_norm_gap,D3_fiedler_bim,D4_cycle_rank_norm,n_components,giant_component_frac,isolated_frac,n_staging,n_intermediate,n_mart,n_unclassified,n_sql_files,n_dbt_projects,M_strict,M_recovered_by_permissive,nodes_touched_by_recovered,edges_dropped_as_commented_out,n_documented,n_tested,n_yaml_files,doc_rate,test_rate
snowplow__dbt-snowplow-ecommerce,2022-12-14T16:07:20,2e554a2615f5da965075ccad4a4aa2e31e872564,Add bigquery support (Close #2),16,22,False,0.7857142857142857,4,0.5305555555555556,0.26440839240022435,0.03331483951903874,0.6670173795543639,0.4375,1,1.0,0.0,6,0,0,10,16,1,19,3,4,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2023-01-13T16:09:37,aaa88343be2eb6029dc589a0bdf5ef1f0b52e77b,Fix BQ updated product context versions bug (Close #6),16,22,False,0.7857142857142857,4,0.5305555555555556,0.26440839240022435,0.03331483951903874,0.6670173796544658,0.4375,1,1.0,0.0,6,0,0,10,18,1,19,3,4,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2023-02-01T17:49:12,267b357898e09d61ae5fce39cdd8e67cae5efee3,Drop support for dbt versions below 1.3,16,22,False,0.7857142857142857,4,0.5305555555555556,0.26440839240022435,0.03331483951903874,0.6670173794893741,0.4375,1,1.0,0.0,6,0,0,10,20,1,19,3,4,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2023-04-05T10:35:49,1e0aad3155b799ed0205471134a4c3409c1f6907,Add redshift support,16,23,False,0.7857142857142857,3,0.5305555555555556,0.3136856298698811,0.03941990661696214,0.6578279484882074,0.5,1,1.0,0.0,6,0,0,10,22,1,19,4,5,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2023-05-04T15:11:33,6fcfb64dfc1830f701c0cc255298d32ee1c6b4e3,Fix small decimal fields (Close #23),16,23,False,0.7857142857142857,3,0.5305555555555556,0.3136856298698811,0.03941990661696214,0.6578279313392361,0.5,1,1.0,0.0,6,0,0,10,22,1,19,4,5,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2023-07-11T16:56:10,a0449dab8c5c9e031653c0147412047beef811d2,Ensure first duplicate is taken,16,23,False,0.7857142857142857,3,0.5305555555555556,0.3136856298698811,0.03941990661696214,0.6578278644171419,0.5,1,1.0,0.0,6,0,0,10,25,1,19,4,5,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2023-09-04T11:52:49,2230f36a994fd2c3208a44e3e7160d1d013a6e96,"Add sort, dist and cluster_by config to base_sessions_lifecycle manifest (close #34)",16,23,False,0.7857142857142857,3,0.5305555555555556,0.3136856298698811,0.03941990661696214,0.6578279324934637,0.5,1,1.0,0.0,6,0,0,10,25,1,19,4,5,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2023-10-26T14:06:25,49db51a4b11f55c36726c4bc9fd9af77f82a19b9,Add base macro functionality,16,18,False,0.7142857142857143,4,0.6909722222222222,0.5877611935464362,0.07747837334819119,0.6681869784515442,0.375,4,0.75,0.125,6,0,0,10,19,1,16,2,4,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2024-01-02T18:02:37,c31d6438f6f49ccb794c18f6a5b5cbfc9539a3ab,Add on_schema_change to derived models,16,19,False,0.8571428571428571,5,0.6909722222222222,0.5881317310709123,0.07254119692927646,0.6622710430829075,0.4375,4,0.75,0.125,6,0,0,10,19,1,17,2,4,0,16,14,13,1.0,0.875
snowplow__dbt-snowplow-ecommerce,2024-01-19T11:22:51,222e656328a2e33852c333a73430655a553961d1,Migrate to SPAL license,16,19,False,0.8571428571428571,5,0.6909722222222222,0.5881317310709123,0.07254119692927646,0.6622710430767265,0.4375,4,0.75,0.125,6,0,0,10,19,1,17,2,4,0,16,14,13,1.0,0.875
